"count","c","p"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType131","http://www.w3.org/2000/01/rdf-schema#comment"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121","http://www.w3.org/2000/01/rdf-schema#comment"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType137","http://www.w3.org/2000/01/rdf-schema#comment"
20000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Offer","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/validFrom"
10000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review","http://purl.org/dc/elements/1.1/date"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product","http://purl.org/dc/elements/1.1/date"
3,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148","http://purl.org/dc/elements/1.1/date"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73","http://purl.org/dc/elements/1.1/date"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124","http://purl.org/dc/elements/1.1/date"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99","http://purl.org/dc/elements/1.1/date"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType123","http://purl.org/dc/elements/1.1/date"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94","http://purl.org/dc/elements/1.1/date"
18,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61","http://purl.org/dc/elements/1.1/date"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72","http://purl.org/dc/elements/1.1/date"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151","http://purl.org/dc/elements/1.1/date"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85","http://purl.org/dc/elements/1.1/publisher"
15,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68","http://purl.org/dc/elements/1.1/publisher"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101","http://purl.org/dc/elements/1.1/publisher"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100","http://purl.org/dc/elements/1.1/publisher"
18,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType66","http://purl.org/dc/elements/1.1/publisher"
3,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140","http://purl.org/dc/elements/1.1/publisher"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType65","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType123","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
23,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
2,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
347,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
234,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
55,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
139,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType131","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
117,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
135,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
213,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
108,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
3,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
13,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType64","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType130","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
22,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType70","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType126","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
2,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2"
491,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType124","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
2,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4"
14,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType70","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1"
15,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2"
16,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType71","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType128","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType138","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType125","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType130","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
7,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType82","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType64","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType80","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5"
2,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor","http://xmlns.com/foaf/0.1/homepage"
40,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
30,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType83","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
18,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
46,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121","http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
13,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType109","http://www.w3.org/2000/01/rdf-schema#label"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78","http://www.w3.org/2000/01/rdf-schema#label"
15,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56","http://www.w3.org/2000/01/rdf-schema#label"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69","http://www.w3.org/2000/01/rdf-schema#label"
15,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType68","http://www.w3.org/2000/01/rdf-schema#label"
13,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType64","http://www.w3.org/2000/01/rdf-schema#label"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType108","http://www.w3.org/2000/01/rdf-schema#label"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79","http://www.w3.org/2000/01/rdf-schema#label"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110","http://www.w3.org/2000/01/rdf-schema#comment"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87","http://www.w3.org/2000/01/rdf-schema#comment"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType65","http://www.w3.org/2000/01/rdf-schema#comment"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType107","http://www.w3.org/2000/01/rdf-schema#comment"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType122","http://www.w3.org/2000/01/rdf-schema#comment"
14,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType81","http://www.w3.org/2000/01/rdf-schema#comment"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType80","http://www.w3.org/2000/01/rdf-schema#comment"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType100","http://www.w3.org/2000/01/rdf-schema#comment"
3,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType129","http://www.w3.org/2000/01/rdf-schema#comment"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147","http://www.w3.org/2000/01/rdf-schema#comment"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79","http://www.w3.org/2000/01/rdf-schema#comment"
3,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140","http://www.w3.org/2000/01/rdf-schema#comment"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86","http://purl.org/dc/elements/1.1/date"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60","http://purl.org/dc/elements/1.1/date"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType69","http://purl.org/dc/elements/1.1/date"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType125","http://purl.org/dc/elements/1.1/publisher"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73","http://purl.org/dc/elements/1.1/publisher"
15,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76","http://purl.org/dc/elements/1.1/publisher"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94","http://purl.org/dc/elements/1.1/publisher"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType80","http://purl.org/dc/elements/1.1/publisher"
13,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74","http://purl.org/dc/elements/1.1/publisher"
13,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91","http://purl.org/dc/elements/1.1/publisher"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105","http://purl.org/dc/elements/1.1/publisher"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72","http://purl.org/dc/elements/1.1/publisher"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147","http://purl.org/dc/elements/1.1/publisher"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType103","http://purl.org/dc/elements/1.1/publisher"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136","http://purl.org/dc/elements/1.1/publisher"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType139","http://purl.org/dc/elements/1.1/publisher"
5,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType121","http://purl.org/dc/elements/1.1/publisher"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151","http://purl.org/dc/elements/1.1/publisher"
15,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
22,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType67","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
3,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
6,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType127","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
8,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
10,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
20,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
19,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
9,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType105","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
4,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
2,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
11,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType104","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
12,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType120","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
1,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType137","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer"
20548,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
202,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
148,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
177,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature"
