"count","p"
17,"http://dbpedia.org/property/racksystem"
29,"http://dbpedia.org/property/medianhouseholdincome"
804,"http://dbpedia.org/property/honours"
3,"http://dbpedia.org/property/nonDegree"
6,"http://dbpedia.org/property/lastName"
1,"http://dbpedia.org/property/generalDirector"
2,"http://dbpedia.org/property/champwcms"
10866,"http://dbpedia.org/ontology/slogan"
2,"http://dbpedia.org/property/computers"
30,"http://dbpedia.org/property/womensRanking"
13,"http://dbpedia.org/property/ffa"
325,"http://dbpedia.org/ontology/committee"
5,"http://dbpedia.org/property/runBy"
2,"http://dbpedia.org/property/hdiIndex"
1,"http://dbpedia.org/property/_percent_3Cgallery_percent_3E_percent_3C/gallery_percent_3EName"
7,"http://dbpedia.org/property/milee"
4,"http://dbpedia.org/property/manTeams"
24,"http://dbpedia.org/property/scheduledMi"
461,"http://dbpedia.org/property/visitor"
37,"http://dbpedia.org/property/liftKg"
2,"http://dbpedia.org/property/alma_percent_2Bmater"
1,"http://dbpedia.org/property/m_percent_C3_percent_BCndungLatNs"
6,"http://dbpedia.org/property/_2ndregionalName"
1,"http://dbpedia.org/property/averageActScores_percent_282006_percent_29"
4,"http://dbpedia.org/property/outputrms"
1,"http://dbpedia.org/property/numYears"
38,"http://dbpedia.org/property/imageSymbol"
1,"http://dbpedia.org/property/r2t3d"
1,"http://dbpedia.org/property/recognizedAs"
5,"http://dbpedia.org/property/minorReverseProduct_percent_28s_percent_29"
2,"http://dbpedia.org/property/city15Div"
2,"http://dbpedia.org/property/coCurricular"
1,"http://dbpedia.org/property/taglineb"
8,"http://dbpedia.org/property/carriageway4Type"
7,"http://dbpedia.org/property/bestAvgHitter"
2,"http://dbpedia.org/property/week2017Color"
3,"http://dbpedia.org/property/augPrecipIn"
1,"http://dbpedia.org/property/majorCompetitions"
19,"http://dbpedia.org/property/augChill"
7,"http://dbpedia.org/property/travelguide"
1,"http://dbpedia.org/property/carrier_percent_28s_percent_29"
8,"http://dbpedia.org/property/disease"
1,"http://dbpedia.org/property/numberOfVerses_percent_28aya_percent_29"
1,"http://dbpedia.org/property/grandTotalFuelCapacity"
26,"http://dbpedia.org/property/child6Agency"
32,"http://dbpedia.org/property/natureOfRarity"
92,"http://dbpedia.org/property/streetname"
29,"http://dbpedia.org/property/stage2name"
1,"http://dbpedia.org/property/fourthSeries"
8,"http://dbpedia.org/property/helm"
59,"http://dbpedia.org/property/naacpimageawards"
2,"http://dbpedia.org/property/datbase"
6,"http://dbpedia.org/property/_4v3a"
7904,"http://dbpedia.org/property/plz"
1,"http://dbpedia.org/property/berndTag_percent_C2_percent_B0c"
2,"http://dbpedia.org/property/currentBooksPublished"
1,"http://dbpedia.org/property/fedexCupPoints"
412,"http://dbpedia.org/property/marHi_percent_C2_percent_B0c"
1,"http://dbpedia.org/property/fakeChildren"
1,"http://dbpedia.org/property/widthFeet"
79,"http://dbpedia.org/property/neighborhoodnumber"
5,"http://dbpedia.org/property/ic"
16,"http://dbpedia.org/property/lastCause"
2,"http://dbpedia.org/property/studentsOfColor"
764,"http://dbpedia.org/property/aft"
124,"http://dbpedia.org/property/orientation"
2,"http://dbpedia.org/property/addpubcat_percent_23"
1,"http://dbpedia.org/property/distribuce"
56,"http://dbpedia.org/property/totDeaths"
1043,"http://dbpedia.org/ontology/company"
4,"http://dbpedia.org/property/finalscore"
5,"http://dbpedia.org/property/enda"
13,"http://dbpedia.org/property/greatGreatNieces"
4,"http://dbpedia.org/property/lowestName"
1,"http://dbpedia.org/property/comarca"
1,"http://dbpedia.org/property/rake_percent_28casterAngle_percent_29"
589,"http://dbpedia.org/property/prodCode"
1,"http://dbpedia.org/property/provincialpoints"
441,"http://dbpedia.org/property/downloaded"
25,"http://dbpedia.org/property/passDay"
1,"http://dbpedia.org/property/mgN"
1,"http://dbpedia.org/property/subdivTitle"
2,"http://dbpedia.org/property/distrito"
2,"http://dbpedia.org/property/legalNl"
1,"http://dbpedia.org/property/prManager"
121,"http://dbpedia.org/property/placedeath"
1451,"http://dbpedia.org/property/styles"
4,"http://dbpedia.org/property/screenName"
1,"http://dbpedia.org/property/livesResidence"
6,"http://dbpedia.org/property/girlfriend"
552,"http://dbpedia.org/property/alttitle"
1,"http://dbpedia.org/property/note11NudgeLeft"
14,"http://dbpedia.org/property/away10no"
5,"http://dbpedia.org/property/fullMembers"
2,"http://dbpedia.org/property/editorialPageEditor"
1612,"http://dbpedia.org/property/erp"
2,"http://dbpedia.org/property/leadSinger"
1,"http://dbpedia.org/property/registeredUsers"
1,"http://dbpedia.org/property/ebuzz"
1,"http://dbpedia.org/property/filmography"
257,"http://dbpedia.org/property/periapsis"
12,"http://dbpedia.org/property/age014Years"
21,"http://dbpedia.org/property/herausgeber"
86,"http://dbpedia.org/property/sectors"
10,"http://dbpedia.org/property/award6n"
10,"http://dbpedia.org/property/largest"
9,"http://dbpedia.org/property/pr_percent_C3_percent_A9sident"
896,"http://dbpedia.org/property/representative"
9,"http://dbpedia.org/property/rbo"
1,"http://dbpedia.org/property/macSpeedMore"
1,"http://dbpedia.org/property/indianPrincess"
24,"http://dbpedia.org/property/musicalStyle"
1,"http://dbpedia.org/property/gonchiePsiDirector"
3,"http://dbpedia.org/property/alpha"
121,"http://dbpedia.org/property/undock"
1,"http://dbpedia.org/property/_150pxCaption"
18,"http://dbpedia.org/property/lastodiaway"
978,"http://dbpedia.org/property/tpb"
4,"http://dbpedia.org/property/worldcupmedals"
1,"http://dbpedia.org/property/motogpLastSeason"
4,"http://dbpedia.org/property/_1upPc"
3,"http://dbpedia.org/property/nationalDrugControlEnd"
120,"http://dbpedia.org/property/imports"
601,"http://dbpedia.org/property/postalCodes"
1,"http://dbpedia.org/property/headOfBrooksideLowerSchool"
31,"http://dbpedia.org/property/buildingCosts"
2,"http://dbpedia.org/property/week188Color"
13,"http://dbpedia.org/property/studios"
56,"http://dbpedia.org/property/prevMatchupScore"
1,"http://dbpedia.org/property/lat3Sec"
4,"http://dbpedia.org/property/rd1Score27Agg"
1,"http://dbpedia.org/property/englandNationalcaps_percent_28goals_percent_29"
616,"http://dbpedia.org/property/access"
1,"http://dbpedia.org/property/brandLine"
1,"http://dbpedia.org/property/usefulLoadLb"
2,"http://dbpedia.org/property/rd3Team04Goals"
18,"http://dbpedia.org/property/engineDate"
7,"http://dbpedia.org/property/mpcurrent"
1,"http://dbpedia.org/property/kffl"
3,"http://dbpedia.org/property/electrical"
3,"http://dbpedia.org/property/shipWidth"
86,"http://dbpedia.org/property/mechanics"
1,"http://dbpedia.org/property/maraSantosDirector"
6,"http://dbpedia.org/property/resume"
1,"http://dbpedia.org/property/gunusAuthority"
1223,"http://dbpedia.org/property/endDate"
1,"http://dbpedia.org/property/dixiechamps"
7,"http://dbpedia.org/property/memberstate"
656,"http://dbpedia.org/ontology/areaOfCatchment"
44,"http://dbpedia.org/property/hm9Enter"
1,"http://dbpedia.org/property/oct_percent_C2_percent_B0c"
8,"http://dbpedia.org/property/located"
8,"http://dbpedia.org/property/pumpType"
17,"http://dbpedia.org/property/tourneyStart"
1,"http://dbpedia.org/property/ThisAlbum"
1,"http://dbpedia.org/property/siteWeb"
1,"http://dbpedia.org/property/numberclass"
167,"http://dbpedia.org/property/neverExceedSpeedMain"
1,"http://dbpedia.org/property/martinRansohoffIndustry"
1,"http://dbpedia.org/property/lastF.cGame"
19,"http://dbpedia.org/property/flFlag"
1,"http://dbpedia.org/property/lang7Content"
2,"http://dbpedia.org/property/subClassis"
95,"http://dbpedia.org/property/ruClub"
2,"http://dbpedia.org/property/talkTime"
2,"http://dbpedia.org/property/commandSergeantMajor"
52,"http://dbpedia.org/property/postalIndex"
182,"http://dbpedia.org/property/firstReleaseDate"
1,"http://dbpedia.org/property/pocketGamer"
1,"http://dbpedia.org/property/hindi"
23,"http://dbpedia.org/property/week6date"
177,"http://dbpedia.org/property/lighter"
10,"http://dbpedia.org/property/thirdInterval"
1,"http://dbpedia.org/property/managingCompany"
1,"http://dbpedia.org/property/voters"
1,"http://dbpedia.org/property/releasedDate"
8,"http://dbpedia.org/property/highestelevFt"
3,"http://dbpedia.org/property/offensiveLinemen"
1,"http://dbpedia.org/property/rd2Team8bg"
1,"http://dbpedia.org/property/_percent_28www.jangaon.in_percent_29Type"
1,"http://dbpedia.org/property/whereForSale"
3,"http://dbpedia.org/ontology/dateConstruction"
1,"http://dbpedia.org/property/groupEditor"
54,"http://dbpedia.org/ontology/chiefEditor"
1,"http://dbpedia.org/property/accredit"
17,"http://dbpedia.org/property/stateAssemblySeat"
34,"http://dbpedia.org/property/speciesGroup"
15,"http://dbpedia.org/property/pregj_percent_C3_percent_B8vik"
301,"http://dbpedia.org/property/bestCupPos"
2,"http://dbpedia.org/property/fathername"
1,"http://dbpedia.org/property/masseVide"
1,"http://dbpedia.org/property/domeHeightEx"
1,"http://dbpedia.org/property/servedAlongside"
9,"http://dbpedia.org/property/observation"
26,"http://dbpedia.org/property/pastname"
88,"http://dbpedia.org/property/inflationSourceDate"
3,"http://dbpedia.org/property/refurbished"
77,"http://dbpedia.org/property/cflstatvalue"
11,"http://dbpedia.org/property/expedition6Up"
18,"http://dbpedia.org/property/canadaQualifier"
2,"http://dbpedia.org/property/colombia"
13,"http://dbpedia.org/property/significantPlayers"
1,"http://dbpedia.org/property/conferenceRegularSeasonChampions"
1,"http://dbpedia.org/property/barryBondsEditing"
12612,"http://dbpedia.org/property/clubname"
233,"http://dbpedia.org/property/toLocality"
1235,"http://dbpedia.org/property/states"
1,"http://dbpedia.org/property/map3Caption"
1,"http://dbpedia.org/property/firstCousinsOnceRemoved"
13,"http://dbpedia.org/property/routekm"
17,"http://dbpedia.org/property/houseseats"
90,"http://dbpedia.org/ontology/aircraftAttack"
5,"http://dbpedia.org/property/competition3winner"
171,"http://dbpedia.org/property/signImage"
16,"http://dbpedia.org/property/zk1y"
2,"http://dbpedia.org/property/week311Color"
1,"http://dbpedia.org/property/e_percent_29Recorded"
1,"http://dbpedia.org/property/dareDens"
25,"http://dbpedia.org/property/worldRanking"
6,"http://dbpedia.org/property/albumspan"
119,"http://dbpedia.org/property/wingers"
111,"http://dbpedia.org/property/teamsInvolved"
2,"http://dbpedia.org/property/onelanguage"
61,"http://dbpedia.org/property/justiceStart"
445,"http://dbpedia.org/ontology/averageSpeed"
28,"http://dbpedia.org/property/pushpinMapAlt"
4,"http://dbpedia.org/property/sourceCoordinatesType"
2,"http://dbpedia.org/property/previousSeries"
203,"http://dbpedia.org/property/icaoAircraft"
39,"http://dbpedia.org/property/prospectLeague"
24,"http://dbpedia.org/property/dataFor"
124,"http://dbpedia.org/property/rd3t1Loc"
6,"http://dbpedia.org/ontology/headAlloy"
2,"http://dbpedia.org/property/leadcomment"
1,"http://dbpedia.org/property/foundedByL_percent_3B"
4,"http://dbpedia.org/property/debut3year"
59,"http://dbpedia.org/property/useDates"
1,"http://dbpedia.org/property/datal"
1,"http://dbpedia.org/property/sinkRateMore"
1,"http://dbpedia.org/property/protagonist"
4,"http://dbpedia.org/property/characterGender"
1,"http://dbpedia.org/property/clpostion"
2,"http://dbpedia.org/property/hanjagye"
4,"http://dbpedia.org/property/teaTemperature"
14,"http://dbpedia.org/property/chamber1Leader"
1,"http://dbpedia.org/property/period7Text"
3,"http://dbpedia.org/property/home3pos"
1,"http://dbpedia.org/property/metacritic"
40,"http://dbpedia.org/property/yearcompleted"
3,"http://dbpedia.org/property/safe/marginal"
2,"http://dbpedia.org/property/startNote"
2,"http://dbpedia.org/property/_8name"
128,"http://dbpedia.org/property/listABestBowling"
125,"http://dbpedia.org/property/reverse"
2,"http://dbpedia.org/property/sepRainCm"
15,"http://dbpedia.org/property/worldChamp2First"
1,"http://dbpedia.org/property/_6v1a"
1,"http://dbpedia.org/property/nintendoLife"
86,"http://dbpedia.org/property/sp"
1,"http://dbpedia.org/property/bestPerformShow"
1,"http://dbpedia.org/property/venetianDeepstackPlayerOfSeriesAwards"
9,"http://dbpedia.org/property/zugfahrten"
46,"http://dbpedia.org/property/raceLengthMi"
1,"http://dbpedia.org/property/atwork"
3,"http://dbpedia.org/property/alfred"
3,"http://dbpedia.org/property/movieName"
1,"http://dbpedia.org/property/org.OfTheYear"
30,"http://dbpedia.org/property/playApps"
211,"http://dbpedia.org/property/shortname"
2,"http://dbpedia.org/property/rd1Team18Goals"
47,"http://dbpedia.org/property/team2Twenty20sMostWickets"
1,"http://dbpedia.org/property/listingsEditor"
1,"http://dbpedia.org/property/pelit_percent_28finland_percent_29"
220,"http://dbpedia.org/property/curr"
1,"http://dbpedia.org/property/naturalBreasts"
239,"http://dbpedia.org/property/strongestStormName"
1,"http://dbpedia.org/property/initialScreening"
5,"http://dbpedia.org/ontology/originalMaximumBoatBeam"
1,"http://dbpedia.org/property/p_percent_26tChairman"
12,"http://dbpedia.org/property/cfldraftyear"
2,"http://dbpedia.org/property/eptTitles"
1,"http://dbpedia.org/property/abolishedDate"
1,"http://dbpedia.org/property/landslide"
6421,"http://dbpedia.org/property/einwohner"
6,"http://dbpedia.org/ontology/firstWinner"
5,"http://dbpedia.org/property/weekday"
1,"http://dbpedia.org/property/chairman_percent_26EditorInChief"
11,"http://dbpedia.org/property/europeanChampionshipAppearances"
2,"http://dbpedia.org/property/primeMover"
1,"http://dbpedia.org/property/mukhia"
1,"http://dbpedia.org/property/sen.ForAdmin."
1,"http://dbpedia.org/property/formGroups"
106,"http://dbpedia.org/property/planted"
4,"http://dbpedia.org/property/activity"
1,"http://dbpedia.org/property/degreecompletion"
1075,"http://dbpedia.org/property/catholics"
11,"http://dbpedia.org/property/score2a"
18,"http://dbpedia.org/property/stepsisters"
1,"http://dbpedia.org/property/dddfullname"
75,"http://dbpedia.org/property/formernames"
212,"http://dbpedia.org/property/r1Number"
6,"http://dbpedia.org/property/currYear"
173,"http://dbpedia.org/property/shoesize"
955,"http://dbpedia.org/ontology/owningOrganisation"
251,"http://dbpedia.org/property/baftaawards"
3,"http://dbpedia.org/property/corpWards"
2,"http://dbpedia.org/property/ncaaoutdoortourneys"
18,"http://dbpedia.org/property/currentTeamName"
1,"http://dbpedia.org/property/lastheadtitle"
1,"http://dbpedia.org/property/director_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0"
1,"http://dbpedia.org/property/homepagex"
2,"http://dbpedia.org/property/insertsong"
6,"http://dbpedia.org/property/conference7Teams"
1,"http://dbpedia.org/property/imaging"
1,"http://dbpedia.org/property/callNumber"
696,"http://dbpedia.org/property/velocity"
1,"http://dbpedia.org/property/politicalOffices"
1,"http://dbpedia.org/property/week122Color"
122,"http://dbpedia.org/property/godOf"
1,"http://dbpedia.org/property/itsOriginalNameWasDivyapuri_percent_28devineCity_percent_29NativeName"
9,"http://dbpedia.org/property/rd1Score07secondleg"
1,"http://dbpedia.org/property/carriageway24Type"
321,"http://dbpedia.org/property/begin"
1,"http://dbpedia.org/property/imsgeSize"
529,"http://dbpedia.org/property/baureihe"
1,"http://dbpedia.org/property/nor"
14,"http://dbpedia.org/property/northeastrm"
16,"http://dbpedia.org/property/ntsawards"
7,"http://dbpedia.org/property/ocupation"
1,"http://dbpedia.org/property/broadcastNetwork"
1,"http://dbpedia.org/property/populationGrowth_percent_282009_percent_29"
17,"http://dbpedia.org/property/relang"
1,"http://dbpedia.org/property/_7thGrTeams"
1,"http://dbpedia.org/property/directorOfEducation"
956,"http://dbpedia.org/property/cartoonName"
150,"http://dbpedia.org/property/majorStreets"
734352,"http://purl.org/dc/elements/1.1/rights"
7,"http://dbpedia.org/property/oppSeats"
43,"http://dbpedia.org/property/away5player"
102,"http://dbpedia.org/property/rrho"
1,"http://dbpedia.org/property/initialDeveloper"
1,"http://dbpedia.org/property/medical"
10,"http://dbpedia.org/property/enteredService"
1772,"http://dbpedia.org/property/confrecord"
323,"http://dbpedia.org/property/lengthNotes"
2,"http://dbpedia.org/property/week138Color"
1,"http://dbpedia.org/property/muse"
62,"http://dbpedia.org/property/invent"
2,"http://dbpedia.org/property/lowestElevationRound"
367,"http://dbpedia.org/property/mm"
1,"http://dbpedia.org/property/cohorto"
1,"http://dbpedia.org/property/partyNameSpanish"
1,"http://dbpedia.org/property/pastShows"
1,"http://dbpedia.org/property/icpc"
5,"http://dbpedia.org/property/alternateSpelling"
4,"http://dbpedia.org/property/nationalPark"
8,"http://dbpedia.org/property/poolASecondScore"
1,"http://dbpedia.org/property/languageUgodifugodifugodifugoidufgoiudoigu"
1,"http://dbpedia.org/property/homePlace"
11683,"http://dbpedia.org/property/placeofbirth"
3,"http://dbpedia.org/property/trails"
1,"http://dbpedia.org/property/numbersBuilt"
15,"http://dbpedia.org/property/towpath"
1,"http://dbpedia.org/property/othersymbol1value"
5,"http://dbpedia.org/property/districtCode"
734352,"http://xmlns.com/foaf/0.1/depiction"
28,"http://dbpedia.org/property/orbitType"
1,"http://dbpedia.org/property/directorLabel"
4,"http://dbpedia.org/property/illustrations"
2,"http://dbpedia.org/property/birthm"
1,"http://dbpedia.org/property/uncle"
500,"http://dbpedia.org/property/assistsleader"
466,"http://dbpedia.org/property/jyutpingchinesename"
1,"http://dbpedia.org/ontology/nationalOlympicCommittee"
1,"http://dbpedia.org/property/debutAsia"
3,"http://dbpedia.org/property/youthTeams"
1,"http://dbpedia.org/property/eduq"
1,"http://dbpedia.org/property/ukChartPosition"
3043,"http://dbpedia.org/property/subsid"
1406,"http://dbpedia.org/ontology/narrator"
3,"http://dbpedia.org/property/_percent_3Cbr_percent_3EDirector"
1,"http://dbpedia.org/property/mtvbrasilw"
23,"http://dbpedia.org/property/repealDate"
11,"http://dbpedia.org/property/arginine"
35,"http://dbpedia.org/property/heizrohrl_percent_C3_percent_A4nge"
11,"http://dbpedia.org/property/race1Laps"
1,"http://dbpedia.org/property/regi_percent_C3_percent_A3o"
1,"http://dbpedia.org/property/geneYear"
106,"http://dbpedia.org/property/empasB"
53,"http://dbpedia.org/property/percentWhiteCollar"
13,"http://dbpedia.org/property/leistungskennziffer"
173,"http://dbpedia.org/property/pastor"
16,"http://dbpedia.org/property/leadingdiameter"
1,"http://dbpedia.org/property/artDirector/Design"
20,"http://dbpedia.org/ontology/grossDomesticProduct"
5,"http://dbpedia.org/property/noofcouncillors"
1,"http://dbpedia.org/property/alumniUrl"
2,"http://dbpedia.org/property/evFootnote"
162,"http://dbpedia.org/property/indigenous"
1047,"http://dbpedia.org/ontology/facultySize"
7,"http://dbpedia.org/property/competitor"
2,"http://dbpedia.org/property/rfam"
379,"http://dbpedia.org/property/theword"
3,"http://dbpedia.org/property/giniCategory"
76,"http://dbpedia.org/property/associatedact"
1,"http://dbpedia.org/property/marAve_percent_C2_percent_B0c"
3779,"http://dbpedia.org/property/lats"
54,"http://dbpedia.org/property/teaQuick"
188,"http://dbpedia.org/property/areaDunam"
6,"http://dbpedia.org/ontology/ascentDate"
10,"http://dbpedia.org/property/settled"
39,"http://dbpedia.org/property/pa"
1,"http://dbpedia.org/property/unit_percent_28s_percent_29"
1,"http://dbpedia.org/property/rafferty_percent_26sql"
3,"http://dbpedia.org/property/qtrScore1A"
89,"http://dbpedia.org/property/dateCreated"
1,"http://dbpedia.org/property/overlay6tip"
1,"http://dbpedia.org/property/nationalgoal"
1,"http://dbpedia.org/property/_percent_22yourStationForClassicHits_percent_22Airdate"
1,"http://dbpedia.org/property/deathName"
1,"http://dbpedia.org/property/temperatureLowC"
11,"http://dbpedia.org/property/worldGamesBest"
11,"http://dbpedia.org/property/teamaQtr"
6,"http://dbpedia.org/property/uig"
1,"http://dbpedia.org/property/salar"
63,"http://dbpedia.org/property/summitName"
1,"http://dbpedia.org/property/imDbId"
1,"http://dbpedia.org/property/son/DaughterInLaw"
100,"http://dbpedia.org/property/alignment"
3,"http://dbpedia.org/property/gemeinde"
1,"http://dbpedia.org/property/thermalFlux"
429,"http://dbpedia.org/property/populationEstimate"
1,"http://dbpedia.org/property/artisticDtr"
84,"http://dbpedia.org/property/circuit"
16,"http://dbpedia.org/property/principle"
9,"http://dbpedia.org/property/custom1link"
1,"http://dbpedia.org/property/shieldCaption"
3,"http://dbpedia.org/property/r1t3s"
14,"http://dbpedia.org/property/poststavanger"
1,"http://dbpedia.org/property/stateAbbreviation"
1,"http://dbpedia.org/property/gspyXbox"
2,"http://dbpedia.org/property/died19632004Spouse"
2,"http://dbpedia.org/property/rankAmerica"
1,"http://dbpedia.org/property/polesAsia"
2,"http://dbpedia.org/property/armedForcesFounded"
1,"http://dbpedia.org/property/fortun"
2,"http://dbpedia.org/property/dialingCode"
1,"http://dbpedia.org/property/workdaysVehicle"
9,"http://dbpedia.org/property/thisSong"
1,"http://dbpedia.org/property/grossAmount"
1,"http://dbpedia.org/property/trapezius"
1,"http://dbpedia.org/property/hm30Stat"
1,"http://dbpedia.org/property/microbe"
1,"http://dbpedia.org/property/countryOfBirth"
1,"http://dbpedia.org/property/specisGroup"
1,"http://dbpedia.org/property/worldCup"
1,"http://dbpedia.org/property/recordAtt"
3,"http://dbpedia.org/property/parti4stemmer"
11,"http://dbpedia.org/ontology/SpaceMission/stationEvaDuration"
19,"http://dbpedia.org/property/laWinLossRecord"
8,"http://dbpedia.org/property/mimp1y"
3,"http://dbpedia.org/property/coaLink"
1,"http://dbpedia.org/property/populationTown"
385,"http://dbpedia.org/property/othertitles"
2,"http://dbpedia.org/property/worldWins"
2,"http://dbpedia.org/ontology/tvComId"
1,"http://dbpedia.org/property/rangeMap_percent_27_percent_27_percent_27Width"
48,"http://dbpedia.org/property/longestRiver"
4,"http://dbpedia.org/property/dailymedid"
1,"http://dbpedia.org/property/directorsAssistant"
1,"http://dbpedia.org/property/literacyRate_percent_28_percent_25_percent_29"
32,"http://dbpedia.org/property/transfer"
1,"http://dbpedia.org/property/launchingDate"
1,"http://dbpedia.org/property/theme/type"
19,"http://dbpedia.org/property/octChill"
2,"http://dbpedia.org/property/week1112Color"
1,"http://dbpedia.org/property/nflstatweek"
564993,"http://www.w3.org/2004/02/skos/core#prefLabel"
7,"http://dbpedia.org/property/_2010Clubs"
15,"http://dbpedia.org/property/multiYearWsopWinner"
19009,"http://dbpedia.org/property/commander"
3176,"http://dbpedia.org/property/stat2value"
9,"http://dbpedia.org/property/accessioneudate"
7,"http://dbpedia.org/property/theatre"
1,"http://dbpedia.org/property/soundCpu"
143,"http://dbpedia.org/property/julLo_percent_C2_percent_B0f"
8,"http://dbpedia.org/property/presentationScore3Sp"
248,"http://dbpedia.org/property/debutfor"
1,"http://dbpedia.org/property/junctionA"
27,"http://dbpedia.org/property/gdppercapitarank"
10,"http://dbpedia.org/property/inunits"
4,"http://dbpedia.org/property/demoCensusDate"
32,"http://dbpedia.org/property/belowstyle"
24,"http://dbpedia.org/property/captionBay"
2,"http://dbpedia.org/property/totalTransFat"
1947,"http://dbpedia.org/property/rd"
3,"http://dbpedia.org/property/week218Color"
1,"http://dbpedia.org/property/geoboxCategoryOff"
1,"http://dbpedia.org/property/celebration"
5,"http://dbpedia.org/property/euseats"
28756,"http://dbpedia.org/property/occupation"
