"count","p","oType"
25,"http://dbpedia.org/property/combinedDate","http://dbpedia.org/ontology/Olympics"
3,"http://dbpedia.org/property/mvp","http://dbpedia.org/ontology/HockeyTeam"
5,"http://dbpedia.org/property/currentTeam","http://dbpedia.org/ontology/HockeyTeam"
23,"http://dbpedia.org/ontology/genus","http://dbpedia.org/ontology/Gnetophytes"
1,"http://dbpedia.org/property/topScorer","http://dbpedia.org/ontology/HockeyTeam"
143,"http://dbpedia.org/property/subfamilia","http://dbpedia.org/ontology/Amphibian"
2,"http://dbpedia.org/property/crosses","http://dbpedia.org/ontology/Canal"
1,"http://dbpedia.org/property/par","http://dbpedia.org/ontology/Canal"
140,"http://dbpedia.org/ontology/class","http://dbpedia.org/ontology/Archaea"
1,"http://dbpedia.org/ontology/class","http://dbpedia.org/ontology/Ginkgo"
1,"http://dbpedia.org/property/subdivision","http://dbpedia.org/ontology/Archaea"
380,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/GaelicGamesPlayer"
2,"http://dbpedia.org/property/architect","http://dbpedia.org/ontology/Governor"
3,"http://dbpedia.org/property/influenced","http://dbpedia.org/ontology/Governor"
3,"http://dbpedia.org/property/deputy","http://dbpedia.org/ontology/Governor"
12,"http://dbpedia.org/property/notableCommanders","http://dbpedia.org/ontology/Governor"
1,"http://dbpedia.org/ontology/viceChancellor","http://dbpedia.org/ontology/Governor"
2,"http://dbpedia.org/property/parents","http://dbpedia.org/ontology/Governor"
7,"http://dbpedia.org/property/binomialAuthority","http://dbpedia.org/ontology/Governor"
3,"http://dbpedia.org/property/td","http://dbpedia.org/ontology/Governor"
1,"http://dbpedia.org/property/post3preceded","http://dbpedia.org/ontology/Governor"
1,"http://dbpedia.org/property/breeder","http://dbpedia.org/ontology/Governor"
19,"http://dbpedia.org/property/goals","http://dbpedia.org/ontology/IceHockeyPlayer"
239,"http://xmlns.com/foaf/0.1/primaryTopic","http://dbpedia.org/ontology/Grape"
8,"http://dbpedia.org/property/successor","http://dbpedia.org/ontology/IceHockeyPlayer"
3,"http://dbpedia.org/property/director","http://dbpedia.org/ontology/IceHockeyPlayer"
2,"http://dbpedia.org/property/goaltenders","http://dbpedia.org/ontology/IceHockeyPlayer"
41,"http://dbpedia.org/property/mouthLocation","http://dbpedia.org/ontology/Lake"
12,"http://dbpedia.org/property/islandGroup","http://dbpedia.org/ontology/Lake"
3,"http://dbpedia.org/property/shipHomeport","http://dbpedia.org/ontology/Lake"
1,"http://dbpedia.org/property/lowestLocation","http://dbpedia.org/ontology/Lake"
361,"http://dbpedia.org/ontology/successor","http://dbpedia.org/ontology/Mayor"
1,"http://dbpedia.org/property/chairman","http://dbpedia.org/ontology/Mayor"
4,"http://dbpedia.org/property/deputy","http://dbpedia.org/ontology/Mayor"
10078,"http://dbpedia.org/ontology/militaryBranch","http://dbpedia.org/ontology/MilitaryUnit"
107,"http://dbpedia.org/property/occupants","http://dbpedia.org/ontology/MilitaryUnit"
1,"http://dbpedia.org/property/minister2name","http://dbpedia.org/ontology/Mayor"
4,"http://dbpedia.org/property/deathPlace","http://dbpedia.org/ontology/MilitaryUnit"
1,"http://dbpedia.org/property/list","http://dbpedia.org/ontology/MilitaryUnit"
6,"http://dbpedia.org/property/feg","http://dbpedia.org/ontology/MilitaryUnit"
1,"http://dbpedia.org/property/serviceyears","http://dbpedia.org/ontology/MilitaryUnit"
1,"http://dbpedia.org/ontology/hubAirport","http://dbpedia.org/ontology/MilitaryUnit"
4,"http://dbpedia.org/ontology/notableCommander","http://dbpedia.org/ontology/MilitaryUnit"
823,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/Newspaper"
1,"http://dbpedia.org/property/preshow","http://dbpedia.org/ontology/Model"
2,"http://dbpedia.org/property/publication","http://dbpedia.org/ontology/Newspaper"
13,"http://dbpedia.org/property/lieutenantGovernor","http://dbpedia.org/ontology/OfficeHolder"
72,"http://dbpedia.org/ontology/mother","http://dbpedia.org/ontology/OfficeHolder"
477,"http://dbpedia.org/property/nominee","http://dbpedia.org/ontology/OfficeHolder"
33,"http://dbpedia.org/property/appointed","http://dbpedia.org/ontology/OfficeHolder"
155,"http://dbpedia.org/property/nominator","http://dbpedia.org/ontology/OfficeHolder"
3,"http://dbpedia.org/property/healthAndHumanServices","http://dbpedia.org/ontology/OfficeHolder"
5,"http://dbpedia.org/property/chiefminister","http://dbpedia.org/ontology/OfficeHolder"
1,"http://dbpedia.org/property/senate","http://dbpedia.org/ontology/OfficeHolder"
1,"http://dbpedia.org/property/termEnd","http://dbpedia.org/ontology/OfficeHolder"
1,"http://dbpedia.org/property/lastIncumbent","http://dbpedia.org/ontology/PrimeMinister"
4,"http://dbpedia.org/property/caption","http://dbpedia.org/ontology/PrimeMinister"
9,"http://dbpedia.org/property/children","http://dbpedia.org/ontology/PrimeMinister"
9,"http://dbpedia.org/property/influenced","http://dbpedia.org/ontology/PrimeMinister"
3,"http://dbpedia.org/ontology/influenced","http://dbpedia.org/ontology/PrimeMinister"
2,"http://dbpedia.org/property/post6followed","http://dbpedia.org/ontology/PrimeMinister"
2,"http://dbpedia.org/property/post2preceded","http://dbpedia.org/ontology/PrimeMinister"
2,"http://dbpedia.org/property/post2followed","http://dbpedia.org/ontology/PrimeMinister"
1,"http://dbpedia.org/property/associatedActs","http://dbpedia.org/ontology/PrimeMinister"
863,"http://dbpedia.org/property/disambiguates","http://dbpedia.org/ontology/ProtectedArea"
4496,"http://dbpedia.org/property/redirect","http://dbpedia.org/ontology/ProtectedArea"
9,"http://dbpedia.org/property/endingTerminus","http://dbpedia.org/ontology/ProtectedArea"
20,"http://dbpedia.org/ontology/deathPlace","http://dbpedia.org/ontology/ProtectedArea"
1,"http://dbpedia.org/property/mapCaption","http://dbpedia.org/ontology/ProtectedArea"
5,"http://dbpedia.org/property/whs","http://dbpedia.org/ontology/ProtectedArea"
1,"http://dbpedia.org/property/categoryLocal","http://dbpedia.org/ontology/ProtectedArea"
2,"http://dbpedia.org/property/from","http://dbpedia.org/ontology/ProtectedArea"
1,"http://dbpedia.org/property/commands","http://dbpedia.org/ontology/ProtectedArea"
2,"http://dbpedia.org/ontology/significantBuilding","http://dbpedia.org/ontology/ProtectedArea"
1,"http://dbpedia.org/property/preceding","http://dbpedia.org/ontology/ProtectedArea"
8,"http://dbpedia.org/property/father","http://dbpedia.org/ontology/Saint"
1,"http://dbpedia.org/property/meaning","http://dbpedia.org/ontology/Saint"
11,"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/School"
3,"http://dbpedia.org/ontology/restingPlace","http://dbpedia.org/ontology/School"
1,"http://dbpedia.org/property/knownFor","http://dbpedia.org/ontology/School"
2,"http://dbpedia.org/property/governingBody","http://dbpedia.org/ontology/School"
1,"http://dbpedia.org/property/collegeteam","http://dbpedia.org/ontology/School"
2,"http://dbpedia.org/ontology/appointer","http://dbpedia.org/ontology/Senator"
4,"http://dbpedia.org/ontology/producer","http://dbpedia.org/ontology/Senator"
6,"http://dbpedia.org/property/hubs","http://dbpedia.org/ontology/ShoppingMall"
6,"http://dbpedia.org/property/start","http://dbpedia.org/ontology/ShoppingMall"
1,"http://dbpedia.org/property/longside","http://dbpedia.org/ontology/Senator"
1,"http://dbpedia.org/property/editor","http://dbpedia.org/ontology/Senator"
1,"http://dbpedia.org/property/formerballparks","http://dbpedia.org/ontology/ShoppingMall"
2,"http://dbpedia.org/property/through","http://dbpedia.org/ontology/SkiArea"
1,"http://dbpedia.org/property/boards","http://dbpedia.org/ontology/Skyscraper"
21,"http://dbpedia.org/property/siteCityst","http://dbpedia.org/ontology/Stadium"
1,"http://dbpedia.org/property/publictransit","http://dbpedia.org/ontology/Stadium"
4,"http://dbpedia.org/property/sf2Details","http://dbpedia.org/ontology/Stadium"
1,"http://dbpedia.org/property/nearby","http://dbpedia.org/ontology/Stadium"
6,"http://dbpedia.org/property/before","http://dbpedia.org/ontology/Station"
316,"http://dbpedia.org/property/club","http://dbpedia.org/ontology/University"
89,"http://dbpedia.org/property/nowAt","http://dbpedia.org/ontology/University"
8,"http://dbpedia.org/property/keyPeople","http://dbpedia.org/ontology/University"
4,"http://dbpedia.org/property/south","http://dbpedia.org/ontology/University"
5,"http://dbpedia.org/property/list","http://dbpedia.org/ontology/University"
12,"http://dbpedia.org/property/operatingAgency","http://dbpedia.org/ontology/University"
1,"http://dbpedia.org/ontology/broadcastArea","http://dbpedia.org/ontology/University"
1,"http://dbpedia.org/property/playerschool","http://dbpedia.org/ontology/University"
4,"http://dbpedia.org/property/locations","http://dbpedia.org/ontology/University"
1,"http://dbpedia.org/property/retired_percent_23s","http://dbpedia.org/ontology/University"
1,"http://dbpedia.org/property/halftime","http://dbpedia.org/ontology/University"
10,"http://dbpedia.org/property/parents","http://dbpedia.org/ontology/Writer"
11,"http://dbpedia.org/ontology/publisher","http://dbpedia.org/ontology/Writer"
1,"http://dbpedia.org/property/asstProducer","http://dbpedia.org/ontology/Writer"
7,"http://dbpedia.org/property/receiver","http://dbpedia.org/ontology/GridironFootballPlayer"
2,"http://dbpedia.org/property/succeeded","http://dbpedia.org/ontology/GridironFootballPlayer"
2,"http://dbpedia.org/property/qbBackup","http://dbpedia.org/ontology/GridironFootballPlayer"
17,"http://dbpedia.org/property/manager","http://dbpedia.org/ontology/GridironFootballPlayer"
2,"http://dbpedia.org/property/nsm","http://dbpedia.org/ontology/GridironFootballPlayer"
1,"http://dbpedia.org/ontology/partner","http://dbpedia.org/ontology/GridironFootballPlayer"
3,"http://dbpedia.org/ontology/narrator","http://dbpedia.org/ontology/GridironFootballPlayer"
1,"http://dbpedia.org/property/presenters","http://dbpedia.org/ontology/GridironFootballPlayer"
3,"http://dbpedia.org/property/fullforward","http://dbpedia.org/ontology/GridironFootballPlayer"
3,"http://dbpedia.org/property/payton","http://dbpedia.org/ontology/GridironFootballPlayer"
1,"http://dbpedia.org/property/leader","http://dbpedia.org/ontology/GridironFootballPlayer"
1,"http://dbpedia.org/property/namedAfter","http://dbpedia.org/ontology/Architect"
1,"http://dbpedia.org/property/northOther","http://dbpedia.org/ontology/Hospital"
7,"http://dbpedia.org/property/wikiLinks","http://dbpedia.org/ontology/Hospital"
3,"http://dbpedia.org/property/east","http://dbpedia.org/ontology/Hospital"
3,"http://dbpedia.org/property/source","http://dbpedia.org/ontology/FormulaOneRacer"
1,"http://dbpedia.org/property/presenters","http://dbpedia.org/ontology/FormulaOneRacer"
7,"http://dbpedia.org/property/university","http://dbpedia.org/ontology/Hospital"
1,"http://dbpedia.org/property/secondRace","http://dbpedia.org/ontology/FormulaOneRacer"
1,"http://dbpedia.org/property/nearSw","http://dbpedia.org/ontology/Island"
690,"http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/ontology/Island"
44,"http://dbpedia.org/ontology/ground","http://dbpedia.org/ontology/Island"
2,"http://dbpedia.org/ontology/occupation","http://dbpedia.org/ontology/Hospital"
2,"http://dbpedia.org/property/free","http://dbpedia.org/ontology/Hospital"
44,"http://dbpedia.org/property/recorded","http://dbpedia.org/ontology/Island"
108,"http://dbpedia.org/property/placeOfDeath","http://dbpedia.org/ontology/Island"
127,"http://dbpedia.org/property/placeofdeath","http://dbpedia.org/ontology/Island"
3,"http://dbpedia.org/property/geography","http://dbpedia.org/ontology/Island"
1,"http://dbpedia.org/property/rallybase","http://dbpedia.org/ontology/Island"
1,"http://dbpedia.org/property/restingplace","http://dbpedia.org/ontology/Island"
7,"http://dbpedia.org/property/office","http://dbpedia.org/ontology/Island"
9,"http://dbpedia.org/property/shipNamesake","http://dbpedia.org/ontology/Island"
16,"http://dbpedia.org/ontology/regionServed","http://dbpedia.org/ontology/Island"
1,"http://dbpedia.org/property/teamName","http://dbpedia.org/ontology/Island"
2,"http://dbpedia.org/ontology/campus","http://dbpedia.org/ontology/Island"
1,"http://dbpedia.org/property/terrServ","http://dbpedia.org/ontology/Island"
9,"http://dbpedia.org/property/writer","http://dbpedia.org/ontology/MemberOfParliament"
2,"http://dbpedia.org/property/opponent","http://dbpedia.org/ontology/MemberOfParliament"
1,"http://dbpedia.org/property/headOfSchool","http://dbpedia.org/ontology/MemberOfParliament"
24,"http://dbpedia.org/property/after","http://dbpedia.org/ontology/Philosopher"
1,"http://dbpedia.org/ontology/viceChancellor","http://dbpedia.org/ontology/MemberOfParliament"
1,"http://dbpedia.org/property/governor","http://dbpedia.org/ontology/MemberOfParliament"
320,"http://xmlns.com/foaf/0.1/primaryTopic","http://dbpedia.org/ontology/Race"
1,"http://dbpedia.org/property/guru","http://dbpedia.org/ontology/Philosopher"
35,"http://dbpedia.org/property/referee","http://dbpedia.org/ontology/RugbyPlayer"
21,"http://dbpedia.org/property/awayscore","http://dbpedia.org/ontology/RugbyPlayer"
3,"http://dbpedia.org/property/guests","http://dbpedia.org/ontology/RugbyPlayer"
13,"http://dbpedia.org/property/railroad","http://dbpedia.org/ontology/WorldHeritageSite"
1,"http://dbpedia.org/property/regions","http://dbpedia.org/ontology/WorldHeritageSite"
1,"http://dbpedia.org/property/end","http://dbpedia.org/ontology/WorldHeritageSite"
3,"http://dbpedia.org/property/provenance","http://dbpedia.org/ontology/WorldHeritageSite"
2,"http://dbpedia.org/property/waterway","http://dbpedia.org/ontology/WorldHeritageSite"
1,"http://dbpedia.org/property/nickname","http://dbpedia.org/ontology/WorldHeritageSite"
28,"http://dbpedia.org/property/carries","http://dbpedia.org/ontology/WorldHeritageSite"
1242,"http://dbpedia.org/property/redirect","http://dbpedia.org/ontology/Pope"
1,"http://dbpedia.org/ontology/canonizedPlace","http://dbpedia.org/ontology/Pope"
1,"http://dbpedia.org/property/target","http://dbpedia.org/ontology/Pope"
32,"http://dbpedia.org/property/pope","http://dbpedia.org/ontology/Pope"
7,"http://dbpedia.org/ontology/aircraftHelicopterMultirole","http://dbpedia.org/ontology/Aircraft"
1,"http://dbpedia.org/property/commands","http://dbpedia.org/ontology/Aircraft"
1,"http://dbpedia.org/property/aircraftName","http://dbpedia.org/ontology/Aircraft"
14,"http://dbpedia.org/ontology/binomial","http://dbpedia.org/ontology/Animal"
4,"http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/ontology/Animal"
1,"http://dbpedia.org/property/unrankedClade","http://dbpedia.org/ontology/Animal"
1,"http://dbpedia.org/property/freeText","http://dbpedia.org/ontology/Bird"
29,"http://dbpedia.org/property/foundedBy","http://dbpedia.org/ontology/EthnicGroup"
1,"http://dbpedia.org/ontology/developer","http://dbpedia.org/ontology/EthnicGroup"
1,"http://dbpedia.org/property/participants","http://dbpedia.org/ontology/EthnicGroup"
1,"http://dbpedia.org/property/controlledby","http://dbpedia.org/ontology/EthnicGroup"
1,"http://dbpedia.org/property/placeofdeath","http://dbpedia.org/ontology/EthnicGroup"
1,"http://dbpedia.org/property/birthPlace","http://dbpedia.org/ontology/EthnicGroup"
4,"http://dbpedia.org/property/format","http://dbpedia.org/ontology/Album"
1,"http://dbpedia.org/property/slogan","http://dbpedia.org/ontology/Album"
145,"http://dbpedia.org/ontology/openingTheme","http://dbpedia.org/ontology/Band"
4,"http://dbpedia.org/property/runnerName","http://dbpedia.org/ontology/Band"
1,"http://dbpedia.org/property/shirtsponsors","http://dbpedia.org/ontology/Band"
1,"http://dbpedia.org/property/winnerSong","http://dbpedia.org/ontology/Band"
1,"http://dbpedia.org/property/builtFor","http://dbpedia.org/ontology/Band"
1,"http://dbpedia.org/property/locations","http://dbpedia.org/ontology/MusicalWork"
3,"http://dbpedia.org/property/alias","http://dbpedia.org/ontology/MusicalWork"
2,"http://dbpedia.org/property/district","http://dbpedia.org/ontology/MusicalWork"
1,"http://dbpedia.org/property/candidate","http://dbpedia.org/ontology/MusicalWork"
1,"http://dbpedia.org/property/notableBroadcasts","http://dbpedia.org/ontology/MusicalWork"
53,"http://dbpedia.org/property/origin","http://dbpedia.org/ontology/Organisation"
5225,"http://dbpedia.org/ontology/managerClub","http://dbpedia.org/ontology/Organisation"
14221,"http://dbpedia.org/property/college","http://dbpedia.org/ontology/Organisation"
807,"http://dbpedia.org/property/owners","http://dbpedia.org/ontology/Organisation"
561,"http://dbpedia.org/ontology/knownFor","http://dbpedia.org/ontology/Organisation"
146,"http://dbpedia.org/ontology/openingTheme","http://dbpedia.org/ontology/Organisation"
181,"http://dbpedia.org/property/author","http://dbpedia.org/ontology/Organisation"
42,"http://dbpedia.org/property/engine","http://dbpedia.org/ontology/Organisation"
86,"http://dbpedia.org/property/syndicates","http://dbpedia.org/ontology/Organisation"
9,"http://dbpedia.org/property/primarySponsor_percent_28s_percent_29","http://dbpedia.org/ontology/Organisation"
96,"http://dbpedia.org/ontology/foundationPlace","http://dbpedia.org/ontology/Organisation"
130,"http://dbpedia.org/property/body","http://dbpedia.org/ontology/Organisation"
23,"http://dbpedia.org/property/mascot","http://dbpedia.org/ontology/Organisation"
86,"http://dbpedia.org/property/team_percent_28s_percent_29","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/property/placeOfBirth","http://dbpedia.org/ontology/Organisation"
4,"http://dbpedia.org/property/associated","http://dbpedia.org/ontology/Organisation"
92,"http://dbpedia.org/property/branding","http://dbpedia.org/ontology/Organisation"
37,"http://dbpedia.org/property/line","http://dbpedia.org/ontology/Organisation"
73,"http://dbpedia.org/ontology/party","http://dbpedia.org/ontology/Organisation"
18,"http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/ontology/Organisation"
3,"http://dbpedia.org/property/currentprop","http://dbpedia.org/ontology/Organisation"
28,"http://dbpedia.org/property/subject","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/property/binomialAuthority","http://dbpedia.org/ontology/Organisation"
3,"http://dbpedia.org/property/leadership","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/property/afterElection","http://dbpedia.org/ontology/Organisation"
9,"http://dbpedia.org/property/discoverer","http://dbpedia.org/ontology/Organisation"
8,"http://dbpedia.org/property/_250Manufacturers","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/portrayed","http://dbpedia.org/ontology/Organisation"
5,"http://dbpedia.org/property/east","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/government","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/formerballparks","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/ontology/viceChancellor","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/others","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/youthWing","http://dbpedia.org/ontology/Organisation"
3,"http://dbpedia.org/property/lastclasslevel","http://dbpedia.org/ontology/Organisation"
2,"http://dbpedia.org/property/possessions","http://dbpedia.org/ontology/Organisation"
27,"http://dbpedia.org/property/bishop","http://dbpedia.org/ontology/Organisation"
3,"http://dbpedia.org/property/blank4Name","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/otherPost","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/coProducer","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/localRadio","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/blankNameSec","http://dbpedia.org/ontology/Organisation"
1,"http://dbpedia.org/property/venues","http://dbpedia.org/ontology/Organisation"
406,"http://dbpedia.org/property/tv","http://dbpedia.org/ontology/Work"
1212,"http://dbpedia.org/property/magazine","http://dbpedia.org/ontology/Work"
107,"http://dbpedia.org/property/game","http://dbpedia.org/ontology/Work"
15,"http://dbpedia.org/property/alliances","http://dbpedia.org/ontology/Work"
34,"http://dbpedia.org/property/list","http://dbpedia.org/ontology/Work"
2,"http://dbpedia.org/property/publications","http://dbpedia.org/ontology/Work"
5,"http://dbpedia.org/property/styles","http://dbpedia.org/ontology/Work"
8,"http://dbpedia.org/property/notableInstruments","http://dbpedia.org/ontology/Work"
9,"http://dbpedia.org/property/mainCharTeam","http://dbpedia.org/ontology/Work"
5,"http://dbpedia.org/ontology/presenter","http://dbpedia.org/ontology/Work"
2,"http://dbpedia.org/property/preceededBy","http://dbpedia.org/ontology/Work"
1,"http://dbpedia.org/ontology/deathCause","http://dbpedia.org/ontology/Work"
2,"http://dbpedia.org/property/home","http://dbpedia.org/ontology/Work"
1,"http://dbpedia.org/property/merged","http://dbpedia.org/ontology/Work"
1,"http://dbpedia.org/ontology/starring","http://dbpedia.org/ontology/Website"
2,"http://dbpedia.org/property/website","http://dbpedia.org/ontology/Website"
1,"http://dbpedia.org/ontology/creator","http://dbpedia.org/ontology/Website"
2,"http://dbpedia.org/property/north","http://dbpedia.org/ontology/Infrastructure"
1,"http://dbpedia.org/property/headquarters","http://dbpedia.org/ontology/Infrastructure"
2124,"http://dbpedia.org/property/format","http://dbpedia.org/ontology/MusicGenre"
8,"http://dbpedia.org/ontology/subject","http://dbpedia.org/ontology/MusicGenre"
1,"http://dbpedia.org/property/promotions","http://dbpedia.org/ontology/RecordLabel"
2,"http://dbpedia.org/property/writer","http://dbpedia.org/ontology/RecordLabel"
220,"http://dbpedia.org/property/subprefectures","http://dbpedia.org/ontology/AdministrativeRegion"
4,"http://dbpedia.org/property/dateOfBirth","http://dbpedia.org/ontology/AdministrativeRegion"
14,"http://dbpedia.org/property/visitorcoachteam","http://dbpedia.org/ontology/AmericanFootballTeam"
73,"http://dbpedia.org/property/classis","http://dbpedia.org/ontology/ClubMoss"
10,"http://dbpedia.org/property/debutteam","http://dbpedia.org/ontology/AmericanFootballTeam"
15,"http://dbpedia.org/property/mvpteam","http://dbpedia.org/ontology/AmericanFootballTeam"
3,"http://dbpedia.org/ontology/artist","http://dbpedia.org/ontology/AmericanFootballLeague"
1,"http://dbpedia.org/property/city/town","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/relatedNames","http://dbpedia.org/ontology/AdministrativeRegion"
6,"http://dbpedia.org/property/rd3t1Loc","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/artist","http://dbpedia.org/ontology/AdministrativeRegion"
7,"http://dbpedia.org/property/factory","http://dbpedia.org/ontology/AdministrativeRegion"
5,"http://dbpedia.org/property/associatedActs","http://dbpedia.org/ontology/AdministrativeRegion"
6,"http://dbpedia.org/property/placeOfChristening","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/headquarterLocation","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/description","http://dbpedia.org/ontology/AdministrativeRegion"
2,"http://dbpedia.org/property/placeDiscovered","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/predecessor","http://dbpedia.org/ontology/AdministrativeRegion"
2,"http://dbpedia.org/property/citizenship","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/subDistrict","http://dbpedia.org/ontology/AdministrativeRegion"
1,"http://dbpedia.org/property/namedAfter","http://dbpedia.org/ontology/Airline"
1,"http://dbpedia.org/property/themeMusicComposer","http://dbpedia.org/ontology/BaseballPlayer"
1,"http://dbpedia.org/ontology/author","http://dbpedia.org/ontology/Ambassador"
1,"http://dbpedia.org/property/deputy","http://dbpedia.org/ontology/Ambassador"
2,"http://dbpedia.org/ontology/chairman","http://dbpedia.org/ontology/BaseballPlayer"
1,"http://dbpedia.org/property/head","http://dbpedia.org/ontology/BaseballPlayer"
17,"http://dbpedia.org/ontology/producer","http://dbpedia.org/ontology/BasketballPlayer"
2,"http://dbpedia.org/property/benchC","http://dbpedia.org/ontology/BasketballPlayer"
1,"http://dbpedia.org/property/successor","http://dbpedia.org/ontology/BasketballPlayer"
2523,"http://dbpedia.org/property/redirect","http://dbpedia.org/ontology/Bridge"
1,"http://dbpedia.org/ontology/mouthMountain","http://dbpedia.org/ontology/Bridge"
37,"http://dbpedia.org/property/ordinary","http://dbpedia.org/ontology/ChristianBishop"
1,"http://dbpedia.org/property/chairman","http://dbpedia.org/ontology/ChristianBishop"
15375,"http://dbpedia.org/property/redirect","http://dbpedia.org/ontology/Cleric"
2,"http://dbpedia.org/property/translation","http://dbpedia.org/ontology/Cleric"
2,"http://dbpedia.org/property/last","http://dbpedia.org/ontology/Cleric"
2,"http://dbpedia.org/property/author_percent_28s_percent_29","http://dbpedia.org/ontology/Cleric"
59,"http://dbpedia.org/ontology/keyPerson","http://dbpedia.org/ontology/ComicsCreator"
9,"http://dbpedia.org/property/currentMembers","http://dbpedia.org/ontology/ComicsCreator"
196,"http://dbpedia.org/property/letterers","http://dbpedia.org/ontology/ComicsCreator"
1,"http://dbpedia.org/property/colors","http://dbpedia.org/ontology/ComicsCreator"
8115,"http://dbpedia.org/property/deathPlace","http://dbpedia.org/ontology/Country"
181,"http://dbpedia.org/property/cityofbirth","http://dbpedia.org/ontology/Country"
5457,"http://dbpedia.org/ontology/locationCountry","http://dbpedia.org/ontology/Country"
112,"http://dbpedia.org/property/battles","http://dbpedia.org/ontology/Country"
1,"http://dbpedia.org/property/royal","http://dbpedia.org/ontology/Country"
2,"http://dbpedia.org/property/history","http://dbpedia.org/ontology/Country"
3,"http://dbpedia.org/property/predecessors","http://dbpedia.org/ontology/Country"
15,"http://dbpedia.org/property/namedFor","http://dbpedia.org/ontology/Country"
