count,c,p
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType60,http://www.w3.org/2000/01/rdf-schema#label
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88,http://www.w3.org/2000/01/rdf-schema#comment
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93,http://purl.org/dc/elements/1.1/date
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType31,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType81,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType26,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType54,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://purl.org/dc/elements/1.1/publisher
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
211,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType4,http://www.w3.org/2000/01/rdf-schema#comment
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
17,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType40,http://www.w3.org/2000/01/rdf-schema#comment
18,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType61,http://www.w3.org/2000/01/rdf-schema#label
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141,http://purl.org/dc/elements/1.1/date
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType110,http://www.w3.org/2000/01/rdf-schema#label
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94,http://purl.org/dc/elements/1.1/date
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType82,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType25,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
16,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType31,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType53,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118,http://purl.org/dc/elements/1.1/publisher
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
7014,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1
225,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType3,http://www.w3.org/2000/01/rdf-schema#comment
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType130,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
21,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType62,http://www.w3.org/2000/01/rdf-schema#label
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142,http://purl.org/dc/elements/1.1/date
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType43,http://www.w3.org/2000/01/rdf-schema#comment
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95,http://purl.org/dc/elements/1.1/date
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType111,http://www.w3.org/2000/01/rdf-schema#label
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
22,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
37,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType24,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType83,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117,http://purl.org/dc/elements/1.1/publisher
17,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType30,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
1000,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType1,http://www.w3.org/2000/01/rdf-schema#comment
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType52,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType31,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
7004,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating2
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType131,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
267,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType2,http://www.w3.org/2000/01/rdf-schema#comment
7,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType63,http://www.w3.org/2000/01/rdf-schema#label
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType112,http://www.w3.org/2000/01/rdf-schema#label
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143,http://purl.org/dc/elements/1.1/date
19,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType42,http://www.w3.org/2000/01/rdf-schema#comment
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType45,http://www.w3.org/2000/01/rdf-schema#comment
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96,http://purl.org/dc/elements/1.1/date
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116,http://purl.org/dc/elements/1.1/publisher
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType84,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
6973,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating3
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType39,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType59,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9,http://www.w3.org/2000/01/rdf-schema#comment
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType44,http://www.w3.org/2000/01/rdf-schema#comment
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146,http://purl.org/dc/elements/1.1/date
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97,http://purl.org/dc/elements/1.1/date
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType39,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://purl.org/dc/elements/1.1/publisher
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
13,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
14,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType58,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8,http://www.w3.org/2000/01/rdf-schema#comment
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType35,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType39,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType150,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
7004,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType38,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147,http://purl.org/dc/elements/1.1/date
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType119,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric1
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98,http://purl.org/dc/elements/1.1/date
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType47,http://www.w3.org/2000/01/rdf-schema#comment
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType50,http://purl.org/dc/elements/1.1/date
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType32,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType114,http://purl.org/dc/elements/1.1/publisher
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
4,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType135,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType29,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType36,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType36,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType57,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType35,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
25,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType37,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
48,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7,http://www.w3.org/2000/01/rdf-schema#comment
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148,http://purl.org/dc/elements/1.1/date
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType51,http://purl.org/dc/elements/1.1/date
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType118,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric3
11,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType46,http://www.w3.org/2000/01/rdf-schema#comment
5,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType117,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric2
25,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType37,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual1
8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://purl.org/dc/elements/1.1/publisher
1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType113,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric6
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType115,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric4
3,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType116,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyNumeric5
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
12,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
23,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType28,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer
15,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType56,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType34,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual5
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType36,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual3
6,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType35,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual4
105,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6,http://www.w3.org/2000/01/rdf-schema#comment
25,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType37,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual2
2,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType33,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productPropertyTextual6
9,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99,http://purl.org/dc/elements/1.1/date
20,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType101,http://purl.org/dc/elements/1.1/date
10,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType49,http://www.w3.org/2000/01/rdf-schema#comment
