count,p
1,http://dbpedia.org/property/presidentsTrophy
14,http://dbpedia.org/property/week1223Color
1,http://dbpedia.org/property/chiefJusticeStart
2,http://dbpedia.org/property/lb
1,http://dbpedia.org/property/shotname
7,http://dbpedia.org/property/_8total
8,http://dbpedia.org/property/week103Color
2,http://dbpedia.org/property/politicalMovement
1,http://dbpedia.org/property/militaryStaff
2,http://dbpedia.org/property/previousAwardWinner
59,http://dbpedia.org/property/iba
3,http://dbpedia.org/property/overlay8top
5,http://dbpedia.org/property/xwatchAtSea
1,http://dbpedia.org/property/originalMsrp
1,http://dbpedia.org/property/junSnowfallCm
2,http://dbpedia.org/property/bill_percent_23
1,http://dbpedia.org/property/demolition
1,http://dbpedia.org/property/reliableCableChan
4,http://dbpedia.org/property/country1LeaderTitle
1836,http://dbpedia.org/property/lc
70,http://dbpedia.org/property/highestPoint
1,http://dbpedia.org/property/mD
40,http://dbpedia.org/property/currentAwards
20,http://dbpedia.org/property/year8start
2,http://dbpedia.org/property/imageSized
115,http://dbpedia.org/property/numberOfBowls
8,http://dbpedia.org/property/exploitant
9,http://dbpedia.org/property/nationalGdpPpp
2,http://dbpedia.org/property/previousSeries
231,http://dbpedia.org/property/_1optionName
2309,http://dbpedia.org/property/lp
9,http://dbpedia.org/property/cons
1,http://dbpedia.org/property/marRainfallMm
1,http://dbpedia.org/property/typeOfGuitar
1,http://dbpedia.org/property/spouseMandiChildrenGraceChristineBuschCarTeam
596,http://dbpedia.org/property/thisTour
55,http://dbpedia.org/property/chromaticNumber
1,http://dbpedia.org/property/productionWebsiteBroadcast
1,http://dbpedia.org/property/baltijosTelevizijaLogosize
1,http://dbpedia.org/property/academicAdvisor
45,http://dbpedia.org/property/king
2,http://dbpedia.org/property/_3_percent_2C500Industry
11,http://dbpedia.org/property/cycles
2,http://dbpedia.org/property/fromMixtape
21,http://dbpedia.org/property/lastawarded
1,http://dbpedia.org/property/dean_percent_28fom_percent_29
1,http://dbpedia.org/property/_21a
155,http://dbpedia.org/property/hm12Enter
3,http://dbpedia.org/property/workdaysVehicle
42,http://dbpedia.org/property/frenchopenmixedresult
43,http://dbpedia.org/property/fast1RiderSbkCountry
32,http://dbpedia.org/ontology/missionDuration
1,http://dbpedia.org/property/associate3End
1,http://dbpedia.org/property/person3name
4,http://dbpedia.org/property/frontBrake
15,http://dbpedia.org/property/passengercapacity
4565,http://dbpedia.org/property/ideology
17,http://dbpedia.org/property/designation2Offname
130,http://dbpedia.org/property/turnedPro
4,http://dbpedia.org/property/coaWidth
1,http://dbpedia.org/property/numVolumes
1,http://dbpedia.org/property/tooLong
1,http://dbpedia.org/property/cup2Draws
39,http://dbpedia.org/property/introTooshort
471,http://dbpedia.org/property/imageDotMap
6,http://dbpedia.org/property/talents
21069,http://dbpedia.org/property/intercommunality
8,http://dbpedia.org/property/ssPodiums
1,http://dbpedia.org/property/first_percent_29ascent
1,http://dbpedia.org/property/classificationType
1,http://dbpedia.org/property/ssuperfamilia
2,http://dbpedia.org/property/week205Color
2,http://dbpedia.org/property/japanCover
75,http://dbpedia.org/property/shuttle
6,http://dbpedia.org/property/appliances
24,http://dbpedia.org/property/corporate
8,http://dbpedia.org/property/areaBlank2Title
2,http://dbpedia.org/property/chairOfTrustees
160,http://dbpedia.org/property/curlingClub
80,http://dbpedia.org/property/commentators
17,http://dbpedia.org/property/stage2name
4,http://dbpedia.org/property/morereferences
870,http://dbpedia.org/property/equipment
130,http://dbpedia.org/property/trainheating
24,http://dbpedia.org/property/suppdraftround
2,http://dbpedia.org/property/hm43Exit
21,http://dbpedia.org/property/sReactorMw
26,http://dbpedia.org/property/fallDate
72,http://dbpedia.org/ontology/launchPad
6,http://dbpedia.org/property/lo
1,http://dbpedia.org/property/mP
109,http://dbpedia.org/property/cont
32,http://dbpedia.org/property/metroArea
9,http://dbpedia.org/property/colorCharge
2852,http://dbpedia.org/property/familiaAuthority
261,http://dbpedia.org/property/boxername
1,http://dbpedia.org/property/previousSchools
9,http://dbpedia.org/property/compositionSecondary
1,http://dbpedia.org/property/governmentfinanceyear
1,http://dbpedia.org/property/_percent_E3_percent_83_percent_A9_percent_E3_percent_83_percent_96_percent_EF_percent_BC_percent_86_percent_E3_percent_83_percent_94_percent_E3_percent_83_percent_BC_percent_E3_percent_82_percent_B9
4,http://dbpedia.org/property/r7Surface
298,http://dbpedia.org/property/ll
1,http://dbpedia.org/property/districtsServed
1,http://dbpedia.org/property/standsName
1,http://dbpedia.org/property/finalSeason
39,http://dbpedia.org/property/hsopen
1,http://dbpedia.org/property/avcoTrophies
6,http://dbpedia.org/ontology/firstLaunchRocket
53,http://dbpedia.org/property/secondRace1Time
1,http://dbpedia.org/property/oEnd
13,http://dbpedia.org/property/residential
7438,http://dbpedia.org/property/constituencyWestminster
55,http://dbpedia.org/property/ncaaTourneys
24267,http://dbpedia.org/ontology/award
17,http://dbpedia.org/property/fl2Lap
38,http://dbpedia.org/property/meanelevus
9,http://dbpedia.org/property/debutFronton
3,http://dbpedia.org/property/bitdepth
655,http://dbpedia.org/property/foundedBy
1,http://dbpedia.org/property/plotArea
79,http://dbpedia.org/property/hosting
2,http://dbpedia.org/property/otherLanguages
58,http://dbpedia.org/property/playerOfTheSeries
2109,http://dbpedia.org/property/motm
44,http://dbpedia.org/property/conn
5,http://dbpedia.org/property/comps
6,http://dbpedia.org/property/stage2runnerupGames
1,http://dbpedia.org/property/deathReason
1,http://dbpedia.org/property/captainBall
1,http://dbpedia.org/property/khm
2,http://dbpedia.org/property/sugar
1,http://dbpedia.org/property/_percent_3CspanStyle
57,http://dbpedia.org/property/cargotonnage
1,http://dbpedia.org/property/birthDateBirthDate
2,http://dbpedia.org/property/maidenName
2,http://dbpedia.org/property/chief6position
2,http://dbpedia.org/property/defchampwcms
24,http://dbpedia.org/ontology/landingvehicle
1,http://dbpedia.org/property/squadron
1,http://dbpedia.org/property/bellTimes
1,http://dbpedia.org/property/molarmass
1,http://dbpedia.org/property/startingPrice
1,http://dbpedia.org/property/premium
1,http://dbpedia.org/property/studentEnrollment
1,http://dbpedia.org/property/draftRound
165,http://dbpedia.org/property/branchto
2,http://dbpedia.org/property/gameTime
10,http://dbpedia.org/property/markerType
1,http://dbpedia.org/property/judicialbranch
1,http://dbpedia.org/property/eIssn
1,http://dbpedia.org/property/rd1Team54Goals
1,http://dbpedia.org/property/lk
4,http://dbpedia.org/ontology/debutTeam
563,http://dbpedia.org/property/storyArtist
6,http://dbpedia.org/property/moto
1,http://dbpedia.org/property/surfacestock
73,http://dbpedia.org/property/_3rdTeam
3,http://dbpedia.org/property/cervantes
43,http://dbpedia.org/ontology/sisterNewspaper
29,http://dbpedia.org/property/wiktionaryEntry
9,http://dbpedia.org/property/pReactor
1,http://dbpedia.org/property/guardians
1,http://dbpedia.org/property/addresse
236,http://dbpedia.org/property/titleNumber
9,http://dbpedia.org/property/kyujitai
1,http://dbpedia.org/property/runtime_percent_C2_percent_A0
1,http://dbpedia.org/property/liga3_percent_282008_percent_29Season
243,http://dbpedia.org/property/royalAssent
1,http://dbpedia.org/property/rd1Team17Goals
89,http://dbpedia.org/property/onetype
1,http://dbpedia.org/property/developmentEnvironment
1,http://dbpedia.org/property/publishingCompany
29,http://dbpedia.org/property/draftLink
14,http://dbpedia.org/property/_250Championships
4,http://dbpedia.org/property/bild1Beschreibung
34,http://dbpedia.org/ontology/currentMember
1,http://dbpedia.org/property/startYr
4,http://dbpedia.org/property/height1Note
106,http://dbpedia.org/property/r4LengthF
1,http://dbpedia.org/property/pickupstele
4,http://dbpedia.org/property/screenshotOfSurah
5,http://dbpedia.org/property/extraCss
5,http://dbpedia.org/property/gemeente
2,http://dbpedia.org/property/upsub
4,http://dbpedia.org/property/kw
2,http://dbpedia.org/property/eddieMcgoldrickLeague
1,http://dbpedia.org/property/biggestCity
2,http://dbpedia.org/property/surrounds
2,http://dbpedia.org/property/subsi
7,http://dbpedia.org/property/swimsuit
423,http://dbpedia.org/property/lifespan
8,http://dbpedia.org/property/rd2Score1c
14,http://dbpedia.org/property/game5Team
1,http://dbpedia.org/property/seasonStats
1,http://dbpedia.org/property/leadSinger
1,http://dbpedia.org/property/codeBy
12,http://dbpedia.org/property/sourceLengthImperial
1,http://dbpedia.org/property/deathOfDate
1,http://dbpedia.org/property/shipSank
117,http://dbpedia.org/property/color1hex
1,http://dbpedia.org/property/averageSatScoresVerbal
1,http://dbpedia.org/property/internallinks
461,http://dbpedia.org/property/nextcomp
4833,http://dbpedia.org/property/bowlAvg
1,http://dbpedia.org/property/fisheryWildInlandMarine
48,http://dbpedia.org/property/isolation
299,http://dbpedia.org/property/successorLine
3,http://dbpedia.org/property/dexterity
910,http://dbpedia.org/property/concurrence
12025,http://dbpedia.org/property/discovery
12,http://dbpedia.org/property/week1416Color
109,http://dbpedia.org/property/telescope1Type
10,http://dbpedia.org/property/managementLongEw
1,http://dbpedia.org/property/protection
121,http://dbpedia.org/property/imports
16,http://dbpedia.org/property/carriageway6Type
14,http://dbpedia.org/property/markhigh
5,http://dbpedia.org/property/khmerName
3,http://dbpedia.org/property/lowestElevationRound
5,http://dbpedia.org/property/motd
25,http://dbpedia.org/property/rd2Score1a
1,http://dbpedia.org/property/numberOfTenants
6,http://dbpedia.org/property/stage1runnerup
1,http://dbpedia.org/property/knownPilots
15,http://dbpedia.org/property/currentVersion
4378,http://dbpedia.org/property/currentteam
1,http://dbpedia.org/property/mrASSahiAltitude
1,http://dbpedia.org/property/_percent_27_percent_27_percent_27Website
19,http://dbpedia.org/property/confederationsCupApps
170,http://dbpedia.org/property/imagenamel
365,http://dbpedia.org/property/isUk
12,http://dbpedia.org/property/awardFor
307,http://dbpedia.org/property/creation
15,http://dbpedia.org/property/competitorFor
23,http://dbpedia.org/property/rd2Score1b
27,http://dbpedia.org/ontology/meanRadius
15,http://dbpedia.org/property/royalMotto
1,http://dbpedia.org/property/selibr
1,http://dbpedia.org/property/johnSapazovski
24,http://dbpedia.org/property/healingTime
1,http://dbpedia.org/property/assemblyconstituencies
4,http://dbpedia.org/property/fcumpired
1,http://dbpedia.org/property/sb1Backup
1,http://dbpedia.org/property/currentAge
20,http://dbpedia.org/property/tan
19,http://dbpedia.org/property/squad
2,http://dbpedia.org/property/msuranking
3,http://dbpedia.org/property/dateSubmitted
3,http://dbpedia.org/property/universityAffiliation
1,http://dbpedia.org/property/nsdsfoborder
1575,http://dbpedia.org/property/meaning
4,http://dbpedia.org/property/topGame
356,http://dbpedia.org/property/fusiongenres
1,http://dbpedia.org/property/centreBackIcyears
567,http://dbpedia.org/property/odicap
34,http://dbpedia.org/property/yearEvent
332,http://dbpedia.org/property/networth
2,http://dbpedia.org/property/conv
1,http://dbpedia.org/property/p1dstop
11,http://dbpedia.org/property/week1412Color
14,http://dbpedia.org/property/week16date
34,http://dbpedia.org/property/vgs
12,http://dbpedia.org/property/numberDesigners
19,http://dbpedia.org/property/quarterreleasedate
7,http://dbpedia.org/property/tam
222,http://dbpedia.org/property/kind
242,http://dbpedia.org/property/kgs
24,http://dbpedia.org/property/sects
1,http://dbpedia.org/property/labelWebsite
1,http://dbpedia.org/property/_21b
64,http://dbpedia.org/property/fighter
1,http://dbpedia.org/property/preserved
204,http://dbpedia.org/property/lastupdate
3114,http://dbpedia.org/property/imageLake
2,http://dbpedia.org/property/workUniversity
2,http://dbpedia.org/ontology/orbits
2,http://dbpedia.org/property/fathername
1,http://dbpedia.org/property/assistantHeadmaster
3,http://dbpedia.org/property/var4text
9,http://dbpedia.org/property/crystal
8,http://dbpedia.org/property/repeatshowing
964,http://dbpedia.org/property/shipTonsBurthen
1,http://dbpedia.org/property/palceofburial
1,http://dbpedia.org/property/countryFla
13,http://dbpedia.org/property/week1414Color
12,http://dbpedia.org/property/gameSite
181,http://dbpedia.org/property/longnames
1,http://dbpedia.org/property/populationTownship
783,http://dbpedia.org/property/temp
13,http://dbpedia.org/property/einzugsgebiet
25,http://dbpedia.org/property/eurobabeindex
1,http://dbpedia.org/property/nameOfBand
19,http://dbpedia.org/property/ruYear2end
26,http://dbpedia.org/property/rankbcs
2,http://dbpedia.org/property/managerteam
534,http://dbpedia.org/property/largestWin
44761,http://dbpedia.org/ontology/formerTeam
11,http://dbpedia.org/property/nomv
190,http://dbpedia.org/property/valvegear
6,http://dbpedia.org/property/sinhalese
1,http://dbpedia.org/property/leagueChamp2Name
1,http://dbpedia.org/property/previousTeamName
25,http://dbpedia.org/property/_2cName
5,http://dbpedia.org/property/infantMortality
1196,http://dbpedia.org/property/prefix
1,http://dbpedia.org/property/opulationAsOf
1,http://dbpedia.org/property/debut3date
3,http://dbpedia.org/property/opmau
2,http://dbpedia.org/property/dutchMasters
2937,http://dbpedia.org/property/licensedreldate
3,http://dbpedia.org/property/lubricationSystem
1,http://dbpedia.org/property/tractionEquipment
37,http://dbpedia.org/property/mapwidth
3,http://dbpedia.org/property/line_percent_23
333,http://dbpedia.org/property/compression
2,http://dbpedia.org/property/orchestra
2,http://dbpedia.org/property/stationCommander
106,http://dbpedia.org/property/r4LengthM
17,http://dbpedia.org/property/pole2Flag
31,http://dbpedia.org/property/olympicteams
52,http://dbpedia.org/property/plane1Crew
107,http://dbpedia.org/property/thisrm
64,http://dbpedia.org/property/postcodes
3,http://dbpedia.org/property/overlay9left
2,http://dbpedia.org/property/fanSite
1,http://dbpedia.org/property/athleticCon_percent_27f
1,http://dbpedia.org/property/physios
10,http://dbpedia.org/property/myspace
1,http://dbpedia.org/property/apr_percent_C2_percent_B0c
1,http://dbpedia.org/property/playoffgoals
1226,http://dbpedia.org/property/la
4,http://dbpedia.org/property/_3blank
2,http://dbpedia.org/property/_percent_C5_percent_BCrimeminister
1,http://dbpedia.org/property/subsp
141,http://dbpedia.org/property/ankcstd
4,http://dbpedia.org/property/domestic
3,http://dbpedia.org/property/belfastDistanceMi
2,http://dbpedia.org/property/bicycles
53,http://dbpedia.org/property/justiceStart
7165,http://dbpedia.org/ontology/result
19,http://dbpedia.org/property/secCik
823,http://dbpedia.org/property/shipHonours
26,http://dbpedia.org/property/sleeping
72,http://dbpedia.org/property/neighborhoodName
7,http://dbpedia.org/property/aMajParty
1,http://dbpedia.org/property/ass_percent_27tPrincipal
120,http://dbpedia.org/ontology/opponent
1,http://dbpedia.org/property/_percent_D0_percent_B3_percent_D0_percent_BE_percent_D0_percent_B4
16,http://dbpedia.org/property/fastRider500Country
1430,http://dbpedia.org/ontology/course
172,http://dbpedia.org/property/team2Captain
499,http://dbpedia.org/property/augPrecipInch
12,http://dbpedia.org/property/youthclub
1,http://dbpedia.org/property/phaseOfEducation
8,http://dbpedia.org/property/home5pos
51,http://dbpedia.org/property/compyear
12,http://dbpedia.org/property/outOfDate
11,http://dbpedia.org/property/literaryMagazine
1,http://dbpedia.org/property/mna
202,http://dbpedia.org/property/nssdcId
1,http://dbpedia.org/property/oldLogo_percent_2CUsedUpTo2009_percent_29Country
1,http://dbpedia.org/property/distanceEducationStudents
2457,http://dbpedia.org/property/notableWorks
6,http://dbpedia.org/property/locobrakeforce
1,http://dbpedia.org/property/subUnitName
1,http://dbpedia.org/property/hidecabinet
1,http://dbpedia.org/property/_200pxDirector
1,http://dbpedia.org/property/previousBuildings
3485,http://dbpedia.org/property/congress
61,http://dbpedia.org/property/surfaceArea
215,http://dbpedia.org/property/yearsInCup
5,http://dbpedia.org/property/rd1Score4secondleg
1,http://dbpedia.org/property/typeOfSchool
76,http://dbpedia.org/property/h2BowlAvg
22,http://dbpedia.org/property/vicePrincipals
1,http://dbpedia.org/property/nacimiento
1,http://dbpedia.org/property/_percent_2CInsurance_percent_2CScientificAndInformationTechnologyRevenue
5,http://dbpedia.org/property/discharge1MaxImperial
617,http://dbpedia.org/property/startdate
6687,http://dbpedia.org/property/description
1,http://dbpedia.org/property/stage5engines
3,http://dbpedia.org/property/_5blank
1,http://dbpedia.org/property/strucutre
1,http://dbpedia.org/property/fuckedBy
16,http://dbpedia.org/property/away6no
10,http://dbpedia.org/property/maxPower/massAlt
1497,http://dbpedia.org/property/shieldSize
1,http://dbpedia.org/property/schoolHead
103,http://dbpedia.org/property/westrm
1,http://dbpedia.org/property/yearsMediaActive
7,http://dbpedia.org/property/mmGenlocChr
1,http://dbpedia.org/property/handicap
506,http://dbpedia.org/property/episodeNo
1,http://dbpedia.org/property/imgApt
2,http://dbpedia.org/property/spouce
2,http://dbpedia.org/property/ppchairman
20,http://dbpedia.org/property/qf2Score
6,http://dbpedia.org/property/postnabot_percent_C3_percent_A5get
6,http://dbpedia.org/property/oneisoformspecialname
9,http://dbpedia.org/property/missPhilippinesEcoTourism
2,http://dbpedia.org/property/lastt20ifor
14,http://dbpedia.org/property/mnc
14,http://dbpedia.org/property/kom3points
64,http://dbpedia.org/ontology/seniority
1,http://dbpedia.org/property/allegiane
6,http://dbpedia.org/property/dateOfOrigin
5,http://dbpedia.org/property/programming
1,http://dbpedia.org/property/archiveurl
17,http://dbpedia.org/property/rd2Score2A
7,http://dbpedia.org/property/spanish
1,http://dbpedia.org/property/bssChampionships
22,http://dbpedia.org/property/home11player
14,http://dbpedia.org/property/sf2Details
13,http://dbpedia.org/property/cyrillic
13,http://dbpedia.org/property/mostcap
157,http://dbpedia.org/property/imagenamer
1,http://dbpedia.org/property/m.l.a
43,http://dbpedia.org/property/friends
11,http://dbpedia.org/property/subst
135,http://dbpedia.org/property/ceasedPublication
4,http://dbpedia.org/property/alignright
60,http://dbpedia.org/property/augRainDays
3,http://dbpedia.org/property/springName
8,http://dbpedia.org/property/operationWillStart
1612,http://dbpedia.org/property/elevationRound
60852,http://dbpedia.org/ontology/location
1393,http://dbpedia.org/property/rangeMapCaption
26,http://dbpedia.org/property/routeName
1834,http://dbpedia.org/property/spanM
1,http://dbpedia.org/property/literates
7,http://dbpedia.org/property/axisLength
122,http://dbpedia.org/property/currentCaptain
8,http://dbpedia.org/ontology/introduced
2,http://dbpedia.org/property/lawviolation
12,http://dbpedia.org/property/otherInformation
15,http://dbpedia.org/property/nomp
5,http://dbpedia.org/property/hindu
2749,http://dbpedia.org/ontology/composer
3,http://dbpedia.org/property/deport
83,http://dbpedia.org/property/homeR
2,http://dbpedia.org/property/colorType
4,http://dbpedia.org/property/citizenshipIt
1,http://dbpedia.org/property/currentXoLabel
232,http://dbpedia.org/property/colourText
51,http://dbpedia.org/property/staticImageAlt
46,http://dbpedia.org/property/arrNum
1,http://dbpedia.org/property/kid
21,http://dbpedia.org/property/predecessors
1,http://dbpedia.org/property/careerhistory
1,http://dbpedia.org/property/internationalFaculty
5,http://dbpedia.org/property/photographs
1,http://dbpedia.org/property/inageWidth
2,http://dbpedia.org/property/othersRodalies
810,http://dbpedia.org/property/voiceActor
1,http://dbpedia.org/property/stories
1,http://dbpedia.org/property/telescope15Type
12,http://dbpedia.org/property/mouthCountryFlag
4,http://dbpedia.org/property/cool
1,http://dbpedia.org/property/kg
5,http://dbpedia.org/property/lastparl
1,http://dbpedia.org/property/minimumSystemRequirements
1,http://dbpedia.org/property/mica
1,http://dbpedia.org/property/imgCopt
1,http://dbpedia.org/property/sexRatioMen/women
12,http://dbpedia.org/property/defenseman
2,http://dbpedia.org/property/percentageVoteForElectoralLists
3,http://dbpedia.org/property/otherName_percent_28s_percent_29
40,http://dbpedia.org/property/legislatureStrength
2,http://dbpedia.org/property/seated
1289,http://dbpedia.org/property/ntlTeam
26522,http://dbpedia.org/property/keyPeople
100,http://dbpedia.org/property/team2Name
7,http://dbpedia.org/property/thesN
88,http://dbpedia.org/property/sisterNewspapers
67,http://dbpedia.org/property/householdSize
14,http://dbpedia.org/property/numberrebuilt
3,http://dbpedia.org/property/overlay11left
39,http://dbpedia.org/property/vie
1,http://dbpedia.org/property/regum
1308,http://dbpedia.org/ontology/trackNumber
2,http://dbpedia.org/property/stage1adiff
61,http://dbpedia.org/property/treasury
1,http://dbpedia.org/property/partTimeFaculty
1,http://dbpedia.org/property/shjInt
14,http://dbpedia.org/property/wikiArticles
8,http://dbpedia.org/property/memberInCouncil
4,http://dbpedia.org/property/laTusa
126,http://dbpedia.org/property/regiontown
161,http://dbpedia.org/property/hair
1,http://dbpedia.org/property/salinity
1,http://dbpedia.org/property/road1Type
1,http://dbpedia.org/property/note12NudgeUp
9,http://dbpedia.org/property/actend
34,http://dbpedia.org/property/countryOfProduction
3,http://dbpedia.org/property/partf
4,http://dbpedia.org/property/gamefan
5,http://dbpedia.org/property/currentManager
194,http://dbpedia.org/property/homeQ
173,http://dbpedia.org/property/hm4Enter
1721,http://dbpedia.org/property/formerAffiliations
1,http://dbpedia.org/property/combatRangeKm
1,http://dbpedia.org/property/_060mph
1,http://dbpedia.org/property/language_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0
10,http://dbpedia.org/property/operational
32,http://dbpedia.org/property/beamIn
1,http://dbpedia.org/property/fabr.Nr.
117,http://dbpedia.org/property/attractions
1,http://dbpedia.org/property/lastodlagainst
1,http://dbpedia.org/property/power_percent_28s_percent_29
172,http://dbpedia.org/property/nonPlayers
5,http://dbpedia.org/property/out
15,http://dbpedia.org/property/longtitle
31,http://dbpedia.org/property/mcPs
2,http://dbpedia.org/property/idC
3,http://dbpedia.org/property/student
7,http://dbpedia.org/property/tabs
464,http://dbpedia.org/property/exoplanet
2,http://dbpedia.org/property/country2LargestCity
17,http://dbpedia.org/property/mon
226,http://dbpedia.org/property/mostWickets
3,http://dbpedia.org/property/_1923Ground
553,http://dbpedia.org/property/latdeg
4,http://dbpedia.org/property/superorder
1,http://dbpedia.org/property/ageOfDeath
2075,http://dbpedia.org/property/relatedNames
204,http://dbpedia.org/property/cctld
5,http://dbpedia.org/property/kessel
6,http://dbpedia.org/property/polesNo
3,http://dbpedia.org/property/type1alle4freq
1,http://dbpedia.org/property/period8Text
120,http://dbpedia.org/property/headcoachdisplay
3,http://dbpedia.org/property/baflStartYr
1,http://dbpedia.org/property/administrativeCentre
2,http://dbpedia.org/ontology/firstFlightEndDate
1,http://dbpedia.org/property/giDs
1,http://dbpedia.org/property/estPop
5,http://dbpedia.org/property/postgraduate
691,http://dbpedia.org/property/jr/sr
31,http://dbpedia.org/property/gdate
1,http://dbpedia.org/property/iaco
4705,http://dbpedia.org/property/_100s/50s
2,http://dbpedia.org/property/fisheryContinentalShelf
34,http://dbpedia.org/property/mom
1441,http://dbpedia.org/ontology/battleHonours
1,http://dbpedia.org/property/note4Size
1025,http://dbpedia.org/property/dissolved
6,http://dbpedia.org/property/dataDevices
1,http://dbpedia.org/property/authored_percent_26nbsp_percent_3Bby
10,http://dbpedia.org/property/ministerFrom
211,http://dbpedia.org/property/febPrecipDays
1,http://dbpedia.org/property/period8Left
20,http://dbpedia.org/property/mauervol
2,http://dbpedia.org/property/dogMemeber
2,http://dbpedia.org/property/memoryExtern
1,http://dbpedia.org/property/youngChef
1,http://dbpedia.org/property/_2optionlink
347,http://dbpedia.org/property/serialnumber
319,http://dbpedia.org/property/hongkongfilmwards
8,http://dbpedia.org/property/sgpWin
1,http://dbpedia.org/property/_percent_24headName
2,http://dbpedia.org/property/themeMusicBy
8,http://dbpedia.org/property/riverSystem
1,http://dbpedia.org/property/andWorldwideViaUbiWorldTvOwner
1,http://dbpedia.org/property/_percent_28karanjaLadType
920,http://dbpedia.org/property/icd
127,http://dbpedia.org/property/mop
365,http://dbpedia.org/property/repteam
41,http://dbpedia.org/property/ordernumber
1,http://dbpedia.org/property/degreecompletion
2,http://dbpedia.org/property/driveType
1,http://dbpedia.org/property/_percent_23CompanyLogo
1,http://dbpedia.org/property/internationalPrefix
4,http://dbpedia.org/property/birthNames
1,http://dbpedia.org/property/nbafinalsLosses
1,http://dbpedia.org/property/upgraded
48,http://dbpedia.org/property/coachschool
5,http://dbpedia.org/property/superOrdo
68,http://dbpedia.org/property/numberOfPropellersPerEngine
4,http://dbpedia.org/property/economicregions
335,http://dbpedia.org/property/otherPost
1,http://dbpedia.org/property/debutAlbum
