"count","p","oType"
172,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13"
30,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21"
103,"http://purl.org/dc/elements/1.1/publisher","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer"
2001,"http://purl.org/dc/elements/1.1/publisher","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor"
100,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/producer","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Producer"
71,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
1000,"http://purl.org/stuff/rev#reviewer","http://xmlns.com/foaf/0.1/Person"
20,"http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType"
24,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType14"
207,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType10"
151,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType12"
2000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/vendor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor"
76,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17"
119,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType9"
2375,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/productFeature","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature"
100,"http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType"
366,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType7"
142,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18"
193,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/product","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType8"
1000,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Product"
43,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16"
44,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType6"
85,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor","http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType13"

